"","title","movieInfo","point","review"
"816","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=82?st=mcode&sword=196051&target=after","10","진짜 꼭 보세요 무조건 보세요 애니메이션 영화가 이렇게까지 몰입도가 높고 여운이 진하게 남는건 정말 오랜만이었음 상영 기간 끝날 때까지 볼 수 있을만큼 계속 볼거임 그리고 렌고쿠 너무 사랑해ㅜㅜ "
"817","너의 이름은.","https://movie.naver.com/movie/point/af/list.nhn?&page=82?st=mcode&sword=150198&target=after","10","영상미 좋아요 첫사랑의 여운이... "
"818","인투 더 스톰","https://movie.naver.com/movie/point/af/list.nhn?&page=82?st=mcode&sword=100990&target=after","5","평이한 재난영화. 태풍은 좀 멋있음. "
"819","비열한 거리","https://movie.naver.com/movie/point/af/list.nhn?&page=82?st=mcode&sword=50932&target=after","9","남궁민의 탈모는 분장인가? "
"820","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=82?st=mcode&sword=179181&target=after","10","말필요없음 재밌다 !!! "
"821","범털","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=193801&target=after","1","감상포인트 모두 개 노잼 "
"822","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=185293&target=after","10","어제저녁에영화봣는데너무재밋고슬펏네요 "
"823","노바디 ","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=197520&target=after","6","시원한 액션은 좋다. 근데 그게 전부이다.주인공은 정말 막무가내로 폭주하는데 참 밑도끝도없이 강해서 긴장이 안된다. 밥오덴커크를 정말 좋아하고 연기도 굉장히 좋긴했는데 배우 말고는 좀 별로였다. "
"824","인터스텔라","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=45290&target=after","10","여러분 이 영화를 보시기 전에 알아야 할것들이 있습니다.1.  상대성이론에 대해 날고 있어야합니다.2.  웜홀이라는 개념을 알고 있어야 합니다.정말 재미있었고 제가 본 영화중 가장 인상이 깊었습니다.추천 드립니다. "
"825","천재강아지 미스터 피바디","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=100015&target=after","10","진짜 재밌어요 보시는걸 추천합니다 "
"826","마스크","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=17131&target=after","9","간만에 봤는데도 역시나 재밌다. 크게 의미는 없는 가족영화, 어린이 영화지만 그냥 시원시원하고 놀라운 cg에 감탄하게 된다. 짐캐리 연기는 영화를 캐리하고 B급영화를 고급지게 만들었다. 정말 별것 없게 생각없이 볼 수있는 영화라서 좋다. 유쾌함 만땅에 개까지 엄청난 연기를 보여주어서 아주 놀라웠다. "
"827","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=187310&target=after","8","뭔가 따뜻했고 볼만은 했는데, 메세지를 잘 모르겠고 살짝 심심한 느낌이 있다. 가족과 현실사이에서의 갈등과 어려움이 와닿았고 측은한 마음이 들었다. 미나리같은 할머니가 결국은 가족을 화합시켰다고 봐야할까? 해피엔딩인가?아닌가 생각해보게하는 재미는 있던거 같다.배우들의 연기가 다들 멋졌던거 같고 중간중간 곁들여진 종교에 대한 의미는 무엇인지 궁금하다. 현실적인 삶의 고통을 잘 그린 영화라고 생각된다. "
"828","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=196051&target=after","10","두 번이나 보러갔다왔습니다... "
"829","안토니아스 라인","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=17972&target=after","10","양시내 교수님 덕분에 본 영화... 수업도 영화도 재미있었고제일 좋았던 대사는! '영원한 것은 없다는 게 슬프지 않아요?''그래서 많은 것들이 있잖아.' "
"830","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=83?st=mcode&sword=192620&target=after","1","진짜이게뭔내용인지.. 보다중간에 나왔습니다..2년만에 본 첫영화인데....재미도 감동도 ...없었습니다 "
"831","좋은 빛, 좋은 공기","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=198304&target=after","1","이거 뭥미?ㅋㅋㅋㅋ 재앙 훠궈 들어선 뒤로 온갖 영상쪼가리가 판을 치네 ㅋ 영화에 대한 혐오 방지로 '영상쪼가리'라는 표현을 씁시다! 영혐 하지 마세욧!!! "
"832","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=185293&target=after","10","스토리가 탄탄합니다... "
"833","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=179181&target=after","9","인간은 모두 돈에게 지배되는인간이기에 무섭고 소름돋는각자의 역할 연기가 실감난다 "
"834","하늘을 걷는 남자","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=125405&target=after","10","보는 내내 오금이 저린나에게도 저런 무모하지만 가슴뛰는 열정이 있는지 "
"835","고질라 VS. 콩","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=191637&target=after","8","괴수영화 마니아가 아니더라도 즐길수있습니다. 영상미,액션 무엇하나 빠지지않습니다.개인적으로는 수작이라고 생각됩니다 "
"836","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=185293&target=after","9","김강우 배우님 연기가 진짜 대박입니다. 반전영화 "
"837","명탐정 코난: 비색의 탄환","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=203097&target=after","10","역시 명탐정 코난 극장판은 정말 최고입니다. "
"838","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=192620&target=after","10","열린 결말이 아쉽긴하지만 영상미와 잔잔한 이야기가 좋았어요 "
"839","아무도 없는 곳","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=184366&target=after","1","무슨얘길 하고싶은건지...보다가 자꾸 자리뜨게 만드네요 "
"840","반지의 제왕: 왕의 귀환","https://movie.naver.com/movie/point/af/list.nhn?&page=84?st=mcode&sword=31796&target=after","10","내 인생 최고영화를 뽑으라면 이 영화를 뽑을것 "
"841","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=187310&target=after","8","마직막이좀아쉬웠어모 "
"842","명탐정 코난: 비색의 탄환","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=203097&target=after","4","오글거리는 닭살 커플 ㄱㅖ속 중간중간 나와서 유미땅 유미땅거려서 흐름 끊기고 재미 반감 "
"843","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=192620&target=after","8","전체적으로 괜찮았으나 심하게 오그라드는 대사로 -1개. 활짝 열리다 못해 문이 없는 정도의 결말로 -1개 "
"844","데스티네이션","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=29223&target=after","8",". 미드 히어로즈에서 제일 좋아했던 여배우가 나와서 좋았음2. 주제의식: '사람은 누구나 죽는다는 걸 안다. 그러나 오늘 저녁은 살고 있을 거란 믿음도 있다. 그러나 죽음은 어떻게 올 지 모른다.' 정확한 대사는 아니지만 내 기억 상 이런 식이었는데, 주제의식이 나름 마음에 들었다.3. 자극적인 영화를 좋아해서 캐릭터들 죽을 때마다 스릴 넘치고 좋았다. 4. 그러나 개연성이 없다. 느닷없이 버스에 치어죽는 조연1, 파편에 머리가 날라가는 조연2  +) 파리 수학여행(?)중 비행기 사고로 죽은 학생, 교사들. 거기서 살아남은 사람들도 후유증과 고통을 받는 장면이 있다. 여기서 세월호 사건과 오버랩되면서 산 사람들도 산 게 아닌 모습때문에 자꾸 머릿속에 맴도는 장면이다. "
"845","간이역","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=194022&target=after","2","독립영화면 참신함을 담아야 라는게 아닌가? 오래되고 구태한 신파 종합 세트 "
"846","트루먼 쇼","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=19099&target=after","5","감독역 맡은 사람 좀...무서웠음 "
"847","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=187310&target=after","8",""
"848","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=186342&target=after","8","한국최초 우주 SF. 첫 시도를 응원하지만 시나리오는 미흡하다 "
"849","너의 췌장을 먹고 싶어","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=175318&target=after","8",""
"850","콜 미 바이 유어 네임","https://movie.naver.com/movie/point/af/list.nhn?&page=85?st=mcode&sword=158885&target=after","10",""
"851","나를 찾아줘","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=175324&target=after","4","이런 수준 영화에 별 세개를 넘게 준 평론가들은 반성해라... ㅉㅉㅉㅉ "
"852","고령화 가족","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=97693&target=after","10","이영화가 흥행 실패라니.... 영화다운 영화 오랜만에 본다.... "
"853","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=192620&target=after","5","넘나 좋아하는 배우들이 나와서 엄청 기대했지만, 전체적으로 서로의 캐미를 터뜨리는데는 실패한 듯. 기다림도, 청춘의 고뇌도, 관계에 대한 메시지도 뭔가 다 어설프다. "
"854","더 히든","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=194723&target=after","2","남자배우58년생.여자배우 85년생?  맙소사. "
"855","버닝","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=155263&target=after","4","재미,감동....글쎄 인내력이 필요 ㅎㅎ "
"856","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=185293&target=after","7","중후반까지 어색하다고 느낀 부분들이 사실 반전을 위한 밑그림이었다는 점, 매력적인 연기가 마음에 든다. 하지만 지나치게 도식적인 로맨스와 작위적인 대사가 살짝 아쉽다. "
"857","다이얼 M을 돌려라","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=19000&target=after","10","히치콕 영감님의 불륜 스릴러.. 그 냉혹함이 너무 좋아! "
"858","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=187310&target=after","5","건질 것이 연기밖에 없다. 스토리는 암울하고, 방향성이 앖고, 감독의 의도 또한 오리무중. 있다고 해도 철저히 베일에 쌓여 있으며 희망도 기쁨도 없다. 그렇다고 마무리가 잔잔하느냐? 폭탄이다. 배우 개인의 능력을 차치하고 이것이 한국영화였으면 수상은 힘들지 않았을까. 영화 자체의 여운은 정말 찾기 어렵다. "
"859","아이","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=194463&target=after","10","잔잔하지만 볼만하네요각자의 위치에서 아이를 위하는 마음은 누구에게나 그 크기가 다르지 않음을 ~~~ "
"860","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=86?st=mcode&sword=186342&target=after","10","재미있음한번보셈 짱짱 "
"861","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=192620&target=after","8","영화가 전반적으로 잔잔한 느낌이라 살짝 지루하긴 했지만 그래도 재밌게 관람했습니다. "
"862","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=192620&target=after","3","그냥 재미 없어요.. 포스터만 봐도 뻔한게 보여서 안보려고 했는데.. 대사 한줄한줄 다 유치하고.. 왜 만든 줄 모르겠는 영화 "
"863","바람과 함께 사라지다","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=10020&target=after","10","스칼렛 오하라와 멜라니 해밀튼 두 여주인공의 매력이 빛나는 명작 "
"864","스나이퍼: 암살자의 최후","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=195252&target=after","4","스토리진행도 엉망..연기도 엉망...몰입이 안됨.그냥 액션만 보는 영화;;ㅎㅎ미군 + 닌자 + 멍청한CIA 의 조합 "
"865","론 서바이버","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=92069&target=after","10","내가 지금까지 본 영화 중 가장 재미가있었고 잔인하기도 했다 그리고 12솔져랑 비교는 할수가  없다 왜냐하면 둘 다 가장 재미있었기 때문이다. 액션신은 또다시 비교도 할 수가  없다 이것은 명작이고 12솔져스 도 명작이다. 또 이건 론서바이버랑 13시간 이랑은 비교도 할수 있다. 그리고 이건 13시간 처럼 95%부족하지는 않다., 이것은 세상사람이 다 봐야 하는 명작이다 론서바이버 추천 합니다 ./  화이팅  명작 명작 명작 "
"866","패왕별희 디 오리지널","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=14448&target=after","10","애처롭고 아름다운 두 명의 우희 "
"867","코렐라인: 비밀의 문","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=67696&target=after","10","진짜 소름끼치고 절대로 애들영화가 아님 "
"868","서복","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=159074&target=after","10",""
"869","어른들은 몰라요","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=195691&target=after","1","예고편 보고  영화가 보기 싫어졌다 "
"870","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=87?st=mcode&sword=192620&target=after","10","결말에 포인트를 좀 준 거 같은 성공적인 영화?가 아닐까…ㅔ "
"871","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=189075&target=after","9","잔잔하지만 열정이 녹아있는 영화 같습니다. 감명 깊었어요. "
"872","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=189075&target=after","2","아 예수쟁이 영화네 제엔장요새 목사 교회 발암 뉴스가 많타보니존나 시러 "
"873","와일드","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=118395&target=after","10",""
"874","13시간","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=140265&target=after","10","내가 지금 까지 본 영화 중에서 가장 잔인했던 것 같다. 그리고 재미는 꿀 잼 인대 론서바이버랑 12솔져스 보다는 재미가 왠지 5% 가 부족하다. 그래도 10점 은 준다> "
"875","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=192620&target=after","4","수준낮은 연출과 전개... 천우희와 강하늘이 살리네 "
"876","레미제라블","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=89755&target=after","10",""
"877","감쪽같은 그녀","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=171752&target=after","10","눈물눈물눈물 공주가 초딩때 쓴 작문도 감동 "
"878","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=192620&target=after","10","분위기가 너무 좋았습니다 ㅎㅎ "
"879","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=192620&target=after","10","추억이 떠오르네요 "
"880","벤자민 버튼의 시간은 거꾸로 간다","https://movie.naver.com/movie/point/af/list.nhn?&page=88?st=mcode&sword=66091&target=after","10","한번씩 꼭 챙겨보게 되는 영화.인생이란 무엇인가 곱씹어 보게 된다.결국 인생은 늙게 시작하나, 어리게 시작하나 다 똑같은 것.남들과는 다른 벤자민버튼의 인생이 먹먹하다가, 사랑하는 이의 일생을 옆에서 지켜보는 데이지가 부럽기도.. 나 역시 주어진 인생에 감사함을 느끼고, 옆에 있는 사랑하는 이를 더욱 보듬어줘야지. "
"881","그해 여름","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=46985&target=after","4","유명 방송작가들의 문학성이 그대로 드러나.유치단순한 설정에다 감독의 연출력까지 딸려. "
"882","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=185293&target=after","3",""
"883","욤욤 공주와 도둑","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=20362&target=after","10","어린 시절 완전 재미 있게 즐겨 봤던 추억의 대작 애니메이션이였음 그땐 너무 행복 했다 이걸 볼수 있어서 말이지 굉장히 특이 했고 영상미가 대단 했었지시간이 흘러서 다시 봐도 젼혀 무방한 만화 인듯 싶다와 !! 대박 옛날이 와이리 그립냐 다시 돌아 가고 싶다기억에도 많이 남지요추억을 다시 되새겨 보네요 ㅎㅎ 불후의 명작으로 칭송 받는 레전드 대열에 꼽히는 명작다양하고 과감한 연출이 참 인상적이고 매력적인 작품 "
"884","더 테이블","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=151117&target=after","10","김종관 감독 특유의 연출력이 돋보이는 작품. 마지막 에피소드인 임수정과 연우진의 이야기에서는 둘이 이어지길 바랬다 ㅠㅠ "
"885","좋은 빛, 좋은 공기","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=198304&target=after","9","다시는 일어나서는 안될 일,그리고우리는 잊어서는 안될 역사 "
"886","족구왕","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=103797&target=after","8","뒤늦게 본 이 영화의 매력은 날것 그대로의 팔딱거림! 대학생활도 생각나게 하고 - 약간 낯익은 일본영화의 향기도 좀 나고. 그러나 무엇보다 캐릭터의 명확함과 그에 어울리는 연기들의 합이 이 저예산 영화의 입소문을 견인케 했으리라. 땀내도 살짝 나는데 그 향이 향기로운건 그 청춘들의 향기이리라.촌스러워서 더 사랑스러운 영화. "
"887","스파이의 아내","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=196052&target=after","4","우익유우... 반성은 없는 전범들 "
"888","함정","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=130765&target=after","5","긴장감 유지를 잘하다 역시나 개연성에서 무너지는 익숙한 그림.캐릭터에 몰두할 포인트가 없이 자극만 강조하다보니, 공포보다는 물음표가 떠오르는 장면들의 연속에 안타까울뿐. 사용할 소재나 공간들이 충분했을텐데 뭔가 안일한 연출은 반성을. "
"889","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=189075&target=after","10","생각했던것보다 훨씬 더 감동적이고 잘 만들어졌어어요 "
"890","지푸라기라도 잡고 싶은 짐승들","https://movie.naver.com/movie/point/af/list.nhn?&page=89?st=mcode&sword=179181&target=after","10","평점보다는 잼있는데 긴장감도 있고 스토리도 좋구 정우성보다 전도연 배성우가 다한 영화 "
"891","하울의 움직이는 성","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=39640&target=after","10","저 보고 너무 감동  ㅠ 하울도 멋지고 제가 강아지를 키워서 그런가 힌이 너무 귀여웟어요 연출이 너무 좋았음 이제 이런거 볼수가 없겟죠? ㅠㅠㅠㅠ "
"892","라이프 오브 파이","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=87309&target=after","10","지금이라도 봐서 다행이다. "
"893","삼진그룹 영어토익반","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=189141&target=after","10","너무 재밌다ㅠㅠ 강츄!! "
"894","극장판 귀멸의 칼날: 무한열차편","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=196051&target=after","8","호평일색이라 기대치가 높았어서 그런지 개인적으로는 조금 아쉬웠네요그래도 수준급연출으로 잘본거같습니다 "
"895","목소리의 형태","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=153964&target=after","1","왕따 가해자 미화 만화 보다가 내가 잘못된건줄 알았음 "
"896","남북취권","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=18095&target=after","10",""
"897","더 파더","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=191920&target=after","8","현실적인 공포 영화이다. 언제든지 누구든 겪을 수 있는. "
"898","낙원의 밤","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=189050&target=after","8",""
"899","야관문: 욕망의 꽃","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=106574&target=after","6","<은교>를 의식한 티가 역력. 배슬기의 미모와 몸매가 탁월.노인네의 욕망을 분칠하지 않은 것도 좋고..하지만 기자양반은 무리한 투입.색수씬은 아들내미에게 맡겼어야.. 베스트씬은 샤워.맥 풀린 채 헐벗은 신성일과 올 누드뒤태의 슬기(?)는 음란함의 극치! "
"900","고질라 VS. 콩","https://movie.naver.com/movie/point/af/list.nhn?&page=90?st=mcode&sword=191637&target=after","8","액션은 좋아. ㅋ 황당 맥주?.. "
"901","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=192620&target=after","10","코로나 시대를 살아가는 지금 따뜻한 감성을 전달해주는 영화였어요 "
"902","호문쿨루스","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=201859&target=after","7","만화 원작에서 기발한 소재를 가져와 잘 옮겨서 영화의 몰입력이 상당히 뛰어나다. 하지만 만화에서 벗어난 부분부터는 허접하게 마무리되면서 기존 몰입감 마저 배신감으로 둔갑시킨다. "
"903","시간이탈자","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=124025&target=after","10","완벽하진 않지만 재미는 있었음 "
"904","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=191914&target=after","10","""나만 죽을순 없다."" 재밌어요~~!!! "
"905","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=191914&target=after","10","기대 안했는데 찡하고 감동적이고 좋은 영화였다!! "
"906","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=191914&target=after","3","첩보영화로서 가져다줄 수 있는 긴장감을 기대하지 말것오히려 한 인물의 전기에 가까운 이야기첩보영화로서 별로임.당연히 액션은 아예 없음. "
"907","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=192620&target=after","1",".97이라는 평점보고 그래도 볼만하겠지해서 서예지나오는거 거르고 본건데 보는내내 화가나서 늦잠자서 회사지각위기임. "
"908","빈 집","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=39134&target=after","8","옛날에본영화  영화 내용  이해하네마네하는데  영화를 꼭 이해 해야하는건가  그냥  처음부터  끝까지 봤다는거는  그만큼 궁금하거나  재미가 있거나 매력이 있으니까 보는거지  평점깍을려고 평점 조작한다는 개소리하는것들  니들 볼건 다보고 한다는 소리가 평점 조절이냐 감독이 아무리 나쁜놈이여도  영화 는  다른관점으로 평가해야지   평점 조절이네 하면서 영화점수가 높으면 이유없이 최저로 주는 너거들은  영화 볼자격 이 없는거야  끝까지 볼건 다보고 평점도 제대로 안할거면  하지를마라   모든영화를 이해하려고 하지마라   이해할수 없는  그냥  연기와 재미로 혹은 시간때우기로 아무생각없이 보는 영화도 있는거다 니들이 무슨   평론가나  영화에대해 잘아는거라도 있냐 기초지식도 없는것들이 "
"909","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=192620&target=after","10","강하늘 배우가 수채화 같은 영화라고 했는데 영화보는 내내 정말 적절한 표현이라고 생각했어요 과거에 묻어뒀던 소중한 기다림의 추억을 떠올리게 해주는 고마운 영화였습니다 "
"910","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=91?st=mcode&sword=192620&target=after","4","의미부여를 두고 애매함만 남는 영화디테일 또한..떨어지는..영화배우들은 연기 그정도면 진짜 잘했다고 생각되는 영화하....if only 또 봐야겠어.... "
"911","터미네이터: 다크 페이트","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=167605&target=after","10","재밌어요 !! "
"912","노매드랜드","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=196215&target=after","4","노잼, 노잼, 노잼, 참고하세요. "
"913","미나리","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=187310&target=after","8","어머니 세대와  젊은 부부세대가 잘 표현된 영화 였습니다  다들 행복 하길... "
"914","원초적 본능","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=10742&target=after","9","미쳤다...샤론스톤 개 이쁘네...92년작 이지만 몰입도 상당하고 일단 샤론스톤만 봐도 몰입이됨 ㅎㄷㄷ "
"915","자산어보","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=189075&target=after","10","진짜 너무 너무 재미있게 잘 봤습니다. 코로나만 아니었어도 천만각인데 아쉽네요 "
"916","박쥐","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=59845&target=after","1",""
"917","시간이탈자","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=124025&target=after","10","와  ㅡ  이런 영화가 있었었네. 곽재용이란 이름도 처음 들어보네 , 훌륭한 작품이 많았네. "
"918","울고 싶은 나는 고양이 가면을 쓴다","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=194321&target=after","10","말이 필요없을 만큼 재밌어요 "
"919","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=192620&target=after","1","초반 20분의 내용만 봤어요 20분보다가 너무 지루하고 공감안되는 부분 많아서 나왔어요. 몇몇 배우님 대사할때 사용하는 말투?대화체?가 너무 어색하고.. "
"920","팬텀 스레드","https://movie.naver.com/movie/point/af/list.nhn?&page=92?st=mcode&sword=158645&target=after","10","이 영화의 화룡정점은 배경음악입니다. 있는 듯 없는 듯 말 그대로 '배경'에 머무르지만 가랑비에 속옷 젖듯 느리게 느리게 스며들어 어느덧 온 감각을 흠뻑 적셔버리죠. 후반부의 반전을 예고하는 레스토랑에서의 드뷔시 현악4중주는 클래식에도 정통한 조니 그린우드의 탁월한 선곡 능력을 보여줌니다. "
"921","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=192620&target=after","10",""
"922","클레멘타인","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=37886&target=after","10","이 영화는 신이 만든 영화다 신은 예수님도 만들고 우리고 만들고 이 영화도 만들었다 "
"923","더 스파이","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=191914&target=after","1","알바천국이구만... "
"924","강철비2: 정상회담","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=188909&target=after","1","어떻게 이런 영화가 대한민국에... 슬픕니다 "
"925","내일의 기억","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=185293&target=after","1",""
"926","비와 당신의 이야기","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=192620&target=after","6","근데 그래서 강소랑 언니는 왜 나온거져 ,,? 떡밥회수 실패 "
"927","마카담 스토리","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=139488&target=after","9",""
"928","백두산","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=187940&target=after","1","빨갱이척결! 문재앙타도! "
"929","승리호","https://movie.naver.com/movie/point/af/list.nhn?&page=93?st=mcode&sword=186342&target=after","10","넷플에서본우리나라영화중 단연최고 스토리나 연출 모두 재밋었어요 배우분들연기는말할것도없었고 그어떤외국영화보다 더재밋습니다 ^^! "
